Term,dataset_01_artificial_intelligence.txt,dataset_02_machine_learning.txt,dataset_03_deep_learning.txt,dataset_04_natural_language_processing.txt,dataset_05_computer_networks.txt,dataset_06_cybersecurity.txt,dataset_07_cloud_computing.txt,dataset_08_database_management.txt,dataset_09_data_science.txt,dataset_10_software_engineering.txt
failures,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.0
feature,0.0,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.0
features,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756
feedback,0.005376344086021506,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
field,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
fields,0.005376344086021506,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
filter,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0
filtering,0.0,0.005747126436781609,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
final,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756
find,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
findings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
firewalls,0.0,0.0,0.0,0.0,0.005917159763313609,0.006172839506172839,0.0,0.0,0.0,0.0
flexibility,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0
focuses,0.0,0.005747126436781609,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
followed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
following,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
form,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0
forms,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0
forward,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0
foundation,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0
foundational,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0
framework,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0
fraud,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frequently,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756
fully,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0
function,0.0,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
functional,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0
fundamental,0.0,0.0,0.0,0.005780346820809248,0.0,0.006172839506172839,0.005988023952095809,0.006329113924050633,0.0,0.0
fundamentals,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
furthermore,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.006097560975609756
gap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.0
gathering,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756
generalize,0.0,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
generate,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
git,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756
global,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0
globally,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0
goal,0.005376344086021506,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.0
governments,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0
gpus,0.0,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
graphics,0.0,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gridlike,0.0,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grouping,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grows,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0
guarantee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.0
hand,0.0,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
handcoded,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
handle,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.006329113924050633,0.0,0.0
handling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.006289308176100629,0.0
hardcoded,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heavily,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.005988023952095809,0.0,0.0,0.0
hidden,0.0,0.005747126436781609,0.01098901098901099,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
hierarchical,0.0,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.0
highly,0.0,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historically,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
home,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0
however,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.005988023952095809,0.0,0.0,0.0
human,0.016129032258064516,0.0,0.005494505494505495,0.011560693641618497,0.0,0.0,0.0,0.0,0.0,0.0
humanlike,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
hybrid,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0
iaas,0.0,0.0,0.0,0.0,0.0,0.0,0.011976047904191617,0.0,0.0,0.0
ideal,0.0,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
identify,0.0,0.005747126436781609,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
image,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
images,0.0,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
implement,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0
implementation,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756
implementing,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0
important,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
include,0.005376344086021506,0.005747126436781609,0.0,0.011560693641618497,0.005917159763313609,0.0,0.0,0.0,0.0,0.0
includes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
including,0.005376344086021506,0.0,0.0,0.0,0.0,0.006172839506172839,0.005988023952095809,0.0,0.0,0.006097560975609756
incoming,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0
increasingly,0.005376344086021506,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.006097560975609756
incredibly,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
indexing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.0
indispensable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756
indistinguishable,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
individual,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
individuals,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0
industry,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0
information,0.0,0.005747126436781609,0.0,0.005780346820809248,0.0,0.0,0.005988023952095809,0.006329113924050633,0.006289308176100629,0.0
infrastructure,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.023952095808383235,0.0,0.0,0.006097560975609756
ingestion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
inherently,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
initial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756
input,0.0,0.0,0.016483516483516484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inserting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.0
insights,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
inspired,0.0,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
instance,0.005376344086021506,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
instead,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0
instructions,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
integrate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756
integrated,0.005376344086021506,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0
integration,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0
integrity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.0
intelligence,0.03225806451612903,0.005747126436781609,0.01098901098901099,0.011560693641618497,0.0,0.0,0.0,0.0,0.0,0.0
intelligent,0.010752688172043012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
interact,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.0
interacting,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
interactions,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
interconnected,0.0,0.0,0.0,0.0,0.005917159763313609,0.006172839506172839,0.0,0.0,0.0,0.0
interconnection,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0
interdisciplinary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
interface,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0
interfaces,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756
internet,0.0,0.0,0.0,0.0,0.023668639053254437,0.0,0.005988023952095809,0.0,0.0,0.0
interpret,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intersection,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
intersects,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756
intrusion,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0
involves,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.005988023952095809,0.0,0.006289308176100629,0.0
ip,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0
isolation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.0
issues,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0
iterative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756
jobs,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
just,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756
key,0.0,0.0,0.005494505494505495,0.0,0.005917159763313609,0.0,0.0,0.006329113924050633,0.0,0.0
knowledge,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
labeled,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
language,0.016129032258064516,0.005747126436781609,0.01098901098901099,0.04046242774566474,0.0,0.0,0.0,0.006329113924050633,0.0,0.0
languages,0.005376344086021506,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
lans,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0
large,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.006329113924050633,0.0,0.0
largely,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
largescale,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
layer,0.0,0.0,0.01098901098901099,0.0,0.005917159763313609,0.0,0.0,0.006329113924050633,0.0,0.0
layers,0.0,0.005747126436781609,0.01098901098901099,0.0,0.011834319526627219,0.0,0.0,0.0,0.0,0.0
learn,0.021505376344086023,0.005747126436781609,0.005494505494505495,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
learning,0.010752688172043012,0.08620689655172414,0.03296703296703297,0.017341040462427744,0.0,0.0,0.0,0.0,0.018867924528301886,0.0
learns,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
life,0.005376344086021506,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.012195121951219513
lifecycle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
like,0.0,0.005747126436781609,0.0,0.0,0.011834319526627219,0.0,0.005988023952095809,0.0,0.0,0.0
likely,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linear,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linguistics,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
local,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0
logic,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756
lowercase,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
machine,0.016129032258064516,0.040229885057471264,0.01098901098901099,0.023121387283236993,0.0,0.0,0.0,0.0,0.012578616352201259,0.0
machines,0.010752688172043012,0.005747126436781609,0.0,0.0,0.0,0.0,0.011976047904191617,0.0,0.0,0.0
main,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0
maintainable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.006097560975609756
maintaining,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0
maintenance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018292682926829267
major,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
make,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
makes,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
making,0.0,0.0,0.005494505494505495,0.005780346820809248,0.0,0.0,0.005988023952095809,0.0,0.0,0.0
malware,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0
manage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.0
managed,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0
management,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.011976047904191617,0.03164556962025317,0.006289308176100629,0.006097560975609756
managing,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.006329113924050633,0.0,0.0
manipulate,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
manual,0.0,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
many,0.0,0.005747126436781609,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mapping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.0
massive,0.0,0.005747126436781609,0.005494505494505495,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
mastering,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mathematics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
maximize,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meaning,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mechanisms,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0
media,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
methodologies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756
methods,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
missing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
mobile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.0
model,0.005376344086021506,0.0,0.005494505494505495,0.0,0.005917159763313609,0.0,0.005988023952095809,0.0,0.0,0.0
modeling,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.006329113924050633,0.006289308176100629,0.0
models,0.005376344086021506,0.0,0.005494505494505495,0.011560693641618497,0.0,0.0,0.005988023952095809,0.0,0.018867924528301886,0.0
modern,0.005376344086021506,0.0,0.005494505494505495,0.005780346820809248,0.005917159763313609,0.0,0.005988023952095809,0.006329113924050633,0.0,0.006097560975609756
modular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756
monitor,0.0,0.0,0.0,0.005780346820809248,0.0,0.006172839506172839,0.0,0.0,0.0,0.0
monitoring,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0
moving,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
multidisciplinary,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
multifactor,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0
multilayered,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0
multiple,0.0,0.0,0.005494505494505495,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.012195121951219513
must,0.0,0.0,0.0,0.0,0.005917159763313609,0.006172839506172839,0.005988023952095809,0.006329113924050633,0.0,0.006097560975609756
named,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
natural,0.010752688172043012,0.005747126436781609,0.01098901098901099,0.023121387283236993,0.0,0.0,0.0,0.0,0.0,0.0
needed,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
network,0.0,0.0,0.0,0.0,0.04142011834319527,0.018518518518518517,0.0,0.0,0.0,0.0
networking,0.0,0.0,0.0,0.0,0.0,0.0,0.011976047904191617,0.0,0.0,0.0
networks,0.0,0.005747126436781609,0.038461538461538464,0.0,0.04142011834319527,0.012345679012345678,0.0,0.0,0.0,0.0
neural,0.0,0.005747126436781609,0.027472527472527472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neurons,0.0,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new,0.0,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756
nlp,0.0,0.0,0.0,0.028901734104046242,0.0,0.0,0.0,0.0,0.0,0.0
noise,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
nonlinear,0.0,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nontechnical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
nosql,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.0
notion,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
now,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.0
objectoriented,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.0
objectrelational,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.0
offering,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.0
offers,0.0,0.0,0.0,0.0,0.0,0.0,0.011976047904191617,0.0,0.0,0.0
office,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0
often,0.0,0.0,0.01098901098901099,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
ondemand,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0
one,0.0,0.0,0.0,0.005780346820809248,0.005917159763313609,0.006172839506172839,0.0,0.0,0.0,0.006097560975609756
ongoing,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0
open,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0
operate,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0
operation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756
operational,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0
optimize,0.0,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
optimized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.0
optimizing,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0
organization,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0
organizations,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.011976047904191617,0.0,0.0,0.0
organizes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.0
orm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.0
osi,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0
outgoing,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0
output,0.0,0.005747126436781609,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overall,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overfitting,0.0,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
owning,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0
paas,0.0,0.0,0.0,0.0,0.0,0.0,0.011976047904191617,0.0,0.0,0.0
packets,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0
paired,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paradigm,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paradigms,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paramount,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0
parsing,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
particularly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
partofspeech,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
patterns,0.0,0.005747126436781609,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.006289308176100629,0.006097560975609756
perception,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perform,0.0,0.0,0.01098901098901099,0.005780346820809248,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
performing,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
persistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.006097560975609756
phase,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
phases,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756
phishing,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0
physical,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.011976047904191617,0.0,0.0,0.0
pipeline,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
pipelines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756
platform,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0
portion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
power,0.0,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
powerful,0.0,0.005747126436781609,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
practical,0.0,0.005747126436781609,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0
practice,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0
practices,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0
predictions,0.0,0.005747126436781609,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.012578616352201259,0.0
predictive,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
prepared,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
preprocessing,0.0,0.0,0.0,0.011560693641618497,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
presence,0.0,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
present,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
presents,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
prevent,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.006097560975609756
primarily,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
primary,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.006329113924050633,0.0,0.0
principles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756
privacy,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
private,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0
